TID,ID
TID_NEED_MORE_FRIENDS_SINGULAR,Buka dengan menambahkan satu teman Supercell ID!
TID_CUSTOM_DECORATIONS_OPTIONS_OCHRE,Oker
TID_DERBY_BUNNY_DERBY_REWARDS_KEYS_HEADER_SINGULAR_BUNNY,Kamu menangkap satu Kelinci dan akan mendapatkan <NUMBER> hadiah!
TID_DERBY_BUNNY_DERBY_OVER_REWARDS_KEYS_HEADER_SINGULAR_BUNNY,Kamu menangkap satu Kelinci dan meraih <NUMBER> hadiah!
TID_DERBY_BINGO_OVER_REWARDS_KEYS_HEADER_SINGULAR,Kamu mendapatkan satu garis bingo dan meraih satu hadiah!
TID_DERBY_BINGO_OVER_REWARDS_KEYS_HEADER_SINGULAR_BINGO,Kamu mendapatkan satu garis bingo dan meraih <NUMBER> hadiah!
TID_DERBY_BINGO_REWARDS_KEYS_HEADER_SINGULAR,Kamu menyelesaikan satu garis bingo dan akan mendapatkan satu hadiah!
TID_DERBY_BINGO_REWARDS_KEYS_HEADER_SINGULAR_BINGO,Kamu menyelesaikan satu garis bingo dan akan mendapatkan <NUMBER> hadiah!
TID_DERBY_REWARDS_KEYS_HEADER_SINGULAR,Kamu memiliki 1 ladam
TID_DERBY_OVER_REWARDS_KEYS_HEADER_SINGULAR,Kamu meraih 1 ladam
TID_PEACOCK2,Merak Cokelat
TID_PEACOCK3,Merak Putih
TID_MASTERY_INFO_POPUP_TOOLTIP_COINS_NEW,Semua produk <BUILDING> bernilai <BONUS> koin dari pesanan truk.
TID_MASTERY_INFO_POPUP_TOOLTIP_EXP_NEW,Semua produk <BUILDING> bernilai <BONUS> pengalaman dari pesanan truk.
TID_MASTERY_INFO_POPUP_TOOLTIP_BOAT_EXP_NEW,Semua produk <BUILDING> berhadiah <BONUS> pengalaman dari pesanan perahu.
TID_MASTERY_INFO_POPUP_TOOLTIP_BOAT_SPECIAL_CURRENCY_NEW,Semua produk <BUILDING> berhadiah <BONUS> <CURRENCY> dari pesanan perahu.
TID_MASTERY_INFO_POPUP_TOOLTIP_TIME_NEW,Semua produk <BUILDING> dibuat <BONUS> lebih cepat.
TID_DECO_CHINA_WALL,Tembok batu
TID_DECO_GREECE_PILLARS,Pilar emas
TID_DECO_IRELAND_SHEEP,Domba keberuntungan
TID_DECO_NETHERLANDS_WINDMILL,Kincir angin tenteram
TID_DECO_NORWAY_FISH,Ikan melompat
TID_DECO_SWEDEN_HORSE,Kuda hias
TID_FUDGE_SHOP,Kedai Fudge
TID_FUDGE_SHOP_DESCRIPTION,Membuat fudge
TID_FUDGE_SHOP_PRODUCT_DESCRIPTION,Dibuat di Kedai Fudge
TID_YOGURT_MAKER,Pembuat Yoghurt
TID_YOGURT_MAKER_DESCRIPTION,Membuat produk yoghurt
TID_YOGURT_MAKER_PRODUCT_DESCRIPTION,Dibuat di Pembuat Yoghurt
TID_PLAIN_YOGHURT,Yoghurt
TID_STRAWBERRY_YOGHURT,Yoghurt stroberi
TID_TROPICAL_YOGHURT,Yoghurt tropis
TID_BREAKFAST_BOWL,Yoghurt pagi
TID_DECO_SNOWCASTLEFENCE,Pagar kastel es
TID_DECO_COWTOPIARY,Topiari sapi musim dingin
TID_DECO_SNOWCASTLE,Kastel salju
TID_PRODUCT_MANGO_DESCRIPTION,Ambil dari Pohon Mangga
TID_TREE_MANGOTREE_DESCRIPTION,Panen tiga kali
TID_DECO_CNY_ENVELOPE,Semak angpau
TID_DECO_CNY_DRAGON,Naga merah
TID_DECO_CNY_FANS,Kipas warna-warni
TID_DECO_CNY_TEAPARTY,Teh santai
TID_DECO_CANDLELIGHT_DINNER,Lilin makan malam
TID_DECO_HEART_POND,Kolam hati
TID_DECO_HANAMI_BENCH,Bangku hanami
TID_DECO_HANAMI_PARK,Taman hanami
TID_DECO_MOON_LAMP,Lampu bulan
TID_DECO_MOON_BENCH,Bangku bulan
TID_DECO_MOON_GAZEBO,Gazebo bulan
TID_DECO_MOON_LANTERNS,Lentera bulan
TID_DECO_EASTER_EGGLAMP,Lentera telur
TID_DECO_EASTER_CUTOUT,Stan foto telur
TID_DECO_EASTER_FOUNTAIN,Air mancur telur
TID_DECO_EASTER_EGGPAINTING,Lukisan telur
TID_DECO_ROSEPETAL_PATH,Jalan kelopak mawar
TID_DECO_HANAMI_PATH,Jalan hanami
TID_ANIMAL_ACCESSORY_HAT_HARDHAT_PITH,Topi safari
TID_ANIMAL_ACCESSORY_HAT_HARDHAT_BIKER,Helm motor
TID_ANIMAL_ACCESSORY_HAT_HARDHAT_HORSERIDER,Helm kuda
TID_ANIMAL_ACCESSORY_HAT_HELMET_HORNS,Helm bertanduk
TID_ANIMAL_ACCESSORY_HAT_HELMET_BUTTONS,Helm zirah
TID_ANIMAL_ACCESSORY_HAT_HELMET_WINGS,Helm bersayap
TID_ANIMAL_ACCESSORY_HAT_CAP_CLAPPERS,Topi tepuk tangan
TID_ANIMAL_ACCESSORY_HAT_CAP_WINGS,Topi bersayap
TID_ANIMAL_ACCESSORY_HAT_CAP_BOW,Topi pita
TID_ANIMAL_ACCESSORY_HAT_SHOWERCAP_FROG,Tudung mandi katak
TID_ANIMAL_ACCESSORY_HAT_SHOWERCAP_CHICK,Tudung mandi ayam
TID_ANIMAL_ACCESSORY_HAT_SHOWERCAP_LOBSTER,Tudung mandi lobster
TID_ANIMAL_ACCESSORY_HAT_SHOWERCAP_BAT,Tudung mandi kelelawar
TID_ANIMAL_ACCESSORY_HAT_TOPHAT_CLOVER,Topi tinggi semanggi
TID_ANIMAL_ACCESSORY_HAT_TOPHAT_FLOWER,Topi tinggi bunga
TID_ANIMAL_ACCESSORY_HAT_TOPHAT_FEATHER,Topi tinggi bulu
TID_ANIMAL_ACCESSORY_HAT_TOPHAT_GOGGLES,Topi tinggi kacamata
TID_ANIMAL_ACCESSORY_HAT_CAP_POLICE,Topi nakhoda
TID_ANIMAL_ACCESSORY_HAT_CAP_CONDUCTOR,Topi masinis
TID_ANIMAL_ACCESSORY_HAT_CAP_CAPTAIN,Topi kapten
TID_ANIMAL_ACCESSORY_HAT_MARINE_POMPOM,Topi pet pompom
TID_ANIMAL_ACCESSORY_HAT_MARINE_FEATHER,Topi pet bulu
TID_ANIMAL_ACCESSORY_HAT_MEXICAN_FELT,Topi felt hijau
TID_ANIMAL_ACCESSORY_HAT_MEXICAN_PLAIN,Topi felt warna-warni
TID_ANIMAL_ACCESSORY_HAT_MEXICAN_BUCKLE,Topi felt sabuk
TID_ANIMAL_ACCESSORY_HAT_BOATER_FEATHER,Topi pendayung bulu
TID_ANIMAL_ACCESSORY_HAT_BOATER_PEARLS,Topi pendayung mutiara
TID_ANIMAL_ACCESSORY_HAT_BOATER_PLAIN,Topi pendayung putih
TID_ANIMAL_ACCESSORY_HAT_BOATER_POMPOM,Topi pendayung pompom
TID_ANIMAL_ACCESSORY_HAT_BOWLERHAT_UMBRELLA,Topi bowler payung
TID_ANIMAL_ACCESSORY_HAT_BOWLERHAT_HAMMER,Topi bowler palu
TID_ANIMAL_ACCESSORY_HAT_BOWLERHAT_PERISCOPE,Topi bowler periskop
TID_ANIMAL_ACCESSORY_HAT_BOWLERHAT_BULB,Topi bowler bohlam
TID_ANIMAL_ACCESSORY_HAT_BOWLERHAT_BASIC,Topi bowler hijau
TID_ANIMAL_ACCESSORY_HAT_BOWLERHAT_BASIC2,Topi bowler pink
TID_ANIMAL_ACCESSORY_HAT_MEXICAN_BIRTHDAY,Topi ultah meriah
TID_DECO_PURPLE_HEDGE,Pagar hidup ungu
TID_DECO_OLYMPIC_PATH,Jalan klasik
TID_DECO_MINERS_BENCH,Bangku penambang
TID_DECO_SNOWCHICKS,Ayam salju
TID_DECO_LOVEBIRDS,Burung cinta
TID_DECO_BOOKWORMS,Kutu buku
TID_DECO_CHICKLEG_TOPIARY,Topiari ceker ayam
TID_DECO_PAPERBOAT_PUDDLE,Kolam perahu kertas
TID_DECO_MIDSUMMER_FESTIVAL,Festival musim panas
TID_PRODUCT_AFFOGATO,Affogato
TID_DECO_WELWITSCHIA,Welwitschia
TID_DECO_SUN_LICHEN,Lumut batu
TID_NEED_MORE_SCID_FRIENDS_SINGULAR,Satu teman baru diperlukan untuk membuka!
TID_NEED_MORE_SCID_FRIENDS,<NUMBER> teman baru diperlukan untuk membuka!
TID_ANIMAL_ACCESSORY_HAT_ELF_HAT_RED,Topi elf merah
TID_ANIMAL_ACCESSORY_HAT_ELF_HAT_GREEN,Topi elf hijau
TID_DECO_OLYMPIC_FENCE,Pagar klasik
TID_DECO_ORANGE_FENCE,Pagar oranye
TID_DECO_COLORFUL_PATH,Jalan warna-warni
TID_MINT_FUDGE,Fudge mint
TID_CHILI_FUDGE,Fudge cabai
TID_LEMON_FUDGE,Fudge lemon
TID_PEANUT_FUDGE,Fudge kacang
TID_RICH_FUDGE,Fudge kaya rasa
TID_DECO_FLOWER_BULBS,Bunga bohlam
TID_DECO_ARCHERY,Panahan
TID_DECO_CARROT_HEIST,Pencurian wortel
TID_DECO_ARCTIC_FIR,Pinus arktik
TID_DECO_ARCTIC_JUNIPER,Juniper arktik
TID_DECO_SUCCULENTS,Kaktus
TID_DECO_CLIVIA,Bunga natal lili
TID_DECO_BELGIUM_SQUIRREL,Patung tupai
TID_DECO_CHILE_STATUE,Babi moai
TID_DECO_MEXICO_PYRAMID,Kuil batu
TID_DECO_SPAIN_CHICKEN,Bola sepak emas
TID_DECO_DENMARK_STATUE,Putri duyung Greg
TID_DECO_SAUDIARABIA_EXCAVATION,Situs ekskavasi
TID_MANGOTREE,Pohon mangga
TID_DECO_DERBY_HAY_HORSESHOE,Ladam jerami
TID_DECO_DERBY_BALL_BASKET,Keranjang bola
TID_DECO_DERBY_SNAIL_RACETRACK,Balap siput
TID_DECO_DERBY_HOBBYHORSE_TRACK,Mainan balap kuda
TID_DECO_DERBY_MECHANICAL_HORSE,Mesin rodeo
TID_DECO_DERBY_HORSEHEAD_STATUE,Patung kepala kuda
TID_DECO_BEACH_TIKI,Totem pantai
TID_DECO_BEACH_TOWELS,Handuk pantai
TID_DECO_BEACH_HAMMOCK,Tempat tidur gantung pantai
TID_DECO_LABRADORTEA,Teh labrador
TID_DECO_ICYBATH,Bak mandi es
TID_TOUCAN1,Tukan toco
TID_TOUCAN2,Tukan gunung
TID_TOUCAN3,Tukan paruh hijau
TID_TOUCAN_DESCRIPTION,Beri makan untuk mendapatkan poin
TID_DECO_FISHERMANS_LIFERING,Pelampung nelayan
TID_DECO_FISHERMANS_BOAT,Perahu nelayan
TID_DECO_FISHERMANS_NETS,Jaring nelayan
TID_YOGHURT_MAKER,Pembuat Yoghurt
TID_YOGHURT_MAKER_DESCRIPTION,Dibuat di Pembuat Yoghurt
TID_STEW_POT,Dapur Kuali
TID_STEW_POT_DESCRIPTION,Membuat produk Dapur Kuali
TID_MANGO,Mangga
TID_COCONUT,Kelapa
TID_CHICKPEA_STEW,Sup kacang arab
TID_WINTER_STEW,Sup musim dingin
TID_CHILI_STEW,Sup cabai
TID_COCONUTTREE,Pohon kelapa
TID_DECO_10THBIRTHDAY_GAME_STRENGHT,Permainan uji kekuatan
TID_DECO_10THBIRTHDAY_GAME_BALL,Permainan lempar bola
TID_DECO_10THBIRTHDAY_GAME_POOL,Permainan kolam ayam
TID_DECO_10THBIRTHDAY_TOPIARY,Topiari ulang tahun
TID_DECO_10THBIRTHDAY_FERRIS,Kincir ria ulang tahun
TID_DECO_10THBIRTHDAY_CAKE,Kue lapis ulang tahun
TID_TREE_COCONUTTREE_DESCRIPTION,Panen tiga kali
TID_DECO_SNOWMAN_GREG,Manusia salju Greg
TID_DECO_SNOWANGEL_CHICKEN,Ayam malaikat salju
TID_DECO_MOSAIC_PATH,Jalan mosaik
TID_DECO_BIRDHOUSE_FENCE,Pagar rumah burung
TID_DECO_RUSTIC_FENCE,Pagar pedesaan
TID_DECO_POTTED_FENCE,Pagar pot
TID_WALRUS_HOUSE,Rumah walrus
TID_WALRUS_HOUSE_SHOP_DESCRIPTION,Rumah untuk <CAPACITY> Walrus
TID_WALRUS1,Walrus abu-abu
TID_WALRUS2,Walrus cokelat
TID_MANGO_JUICE,Jus mangga
TID_PRODUCT_TROPICAL_FONDUE,Fondu tropis
TID_DECO_SUNBED,Ranjang berjemur
TID_DECO_FISHERCHICK,Ayam nelayan
TID_DECO_HARVESTER,Panen musim gugur
TID_DECO_RAINYDAY,Hari hujan
TID_DECO_CHICKFOOTTROPHY,Trofi kaki ayam
TID_DECO_ICECHICK,Anak ayam es
TID_DECO_FLAG_FENCE,Pagar bendera ultah ke-10
TID_CLAIM_ALREADY_IN_PROGRESS,Aktivasi sedang diproses
TID_FARM_PASS_SCID_CLAIM_BUTTON,Aktifkan Tiket Pertanian!
TID_CLAM_WITCH_SCID_BUTTON,Aktifkan
TID_SCID_CONFIRM_GET_FARM_PASS_TITLE,Aktifkan Tiket Pertanian?
TID_SCID_CONFIRM_GET_FARM_PASS_TEXT,Ada <NUMBER> Tiket Pertanian yang tersimpan di Supercell ID milikmu. Gunakan satu Tiket Pertanian di musim ini?
TID_CUSTOMIZATION_BIRTHDAY2022,Perayaan Ulang tahun
TID_DECO_CRAFTS_CORNER,Sudut prakarya
TID_DECO_RUINS,Reruntuhan berlumut
TID_DECO_WEEPING_WILLOW,Dedalu tangis
TID_DECO_WEEPING_CHERRY,Dedalu ceri
TID_DECO_BLUE_SPRUCE,Cemara biru kecil
TID_DECO_ANGEL_TRUMPET,Pohon trompet malaikat
TID_MASSGIFT_10YEARBIRTHDAY_CAPSULE1_HEADER,Ultah ke-10 Hay Day!
TID_MASSGIFT_10YEARBIRTHDAY_CAPSULE8_HEADER,Kejutan Ulang Tahun Lain!
TID_MASSGIFT_10YEARBIRTHDAY_CAPSULE1_TEXT,Sepertinya simpanan Berlian di Kapsul Waktu Ulang Tahun ke-10 lebih banyak dari yang diduga! Terima kasih sudah bermain bersama kami 10 tahun ini dan semoga kebersamaan ini masih akan berlanjut! Ada apa lagi ya di dalam Kapsul Waktu ini ...
TID_MASSGIFT_10YEARBIRTHDAY_CAPSULE8_TEXT,Halo! Kami menemukan sejumlah voucher emas di Kapsul Waktu lain! Kejutan berkilau ini dapat ditukarkan dengan banyak hadiah! Selamat menikmati!
TID_DECO_JADE_PATH,Jalan giok
TID_DECO_SUCCULENT_PATH,Jalan kaktus
TID_DECO_BAMBOO_FENCE,Pagar bambu
TID_DECO_MASONRY_FENCE,Pagar batu
TID_PRODUCT_COCONUT_DESCRIPTION,Ambil dari Pohon Kelapa
TID_TROPICAL_SMOOTHIE,Smoothie tropis
TID_PRODUCT_MACAROON,Makarun
TID_PRODUCT_COCONUT_ICECREAM,Es krim kelapa
TID_DECO_SEAGULLS_NEST,Sarang camar
TID_DECO_LIGHTHOUSE,Mercusuar
TID_DECO_TEACHING_ART,Pelajaran seni
TID_DECO_EATING_HOMEWORK,Ada yang memakan PR
TID_DECO_ARRANGING_PAPERS,Kertas ujian
TID_DECO_SANDY_SHEEP,Domba di pasir
TID_DECO_ACORN_LAMP,Lampu akorn
TID_DECO_FOX_STATUE,Patung rubah
TID_DECO_SLEEPING_FOX,Rubah tidur
TID_DECO_AUTUMN_GNOMES,Patung kurcaci musim gugur
TID_DECO_RESTAURANT_FENCE,Pagar meja restoran
TID_DECO_BRICK_PATH,Jalan batu bata
TID_ANIMAL_ACCESSORY_HAT_BALLOON_CHICKEN,Tapi balon ayam
TID_ANIMAL_ACCESSORY_HAT_BALLOON_STARS,Topi balon bintang
TID_DECO_BLUE_SPRUCE2,Cemara biru sedang
TID_DECO_BLUE_SPRUCE3,Cemara biru besar
TID_DECO_ICEPOPPIES,Poppy beku
TID_DECO_SNOWYTRUNK,Batang bersalju
TID_PURCHASE_COST_FREE,Gratis
TID_SCID_PURCHACE_VERIFICATION_ERROR,Terjadi kesalahan pada validasi pembelian
TID_WALRUS_CALF1,Anak walrus abu-abu
TID_WALRUS_CALF2,Anak walrus cokelat
TID_COCKATOO1,Kakaktua koki
TID_COCKATOO2,Kakaktua galah
TID_COCKATOO3,Kakaktua pink
TID_COCKATOO_DESCRIPTION,Beri makan untuk mendapatkan poin
TID_PEOPLE_ORDER_CONFIRM_DISMISSAL_TEXT,Ini adalah penawaran satu kali! Ketuk X untuk kembali dan memenuhi pesanan. Peringatan: memilih tanda centang akan membatalkan dekorasi!
TID_PEOPLE_ORDER_CONFIRM_DISMISSAL_TITLE,Yakin?
TID_MEERKAT_HOUSE,Rumah Meerkat
TID_MEERKAT_HOUSE_SHOP_DESCRIPTION,Rumah untuk <CAPACITY> Meerkat
TID_MEERKAT1,Meerkat merah
TID_MEERKAT2,Meerkat cokelat
TID_DECO_BIRD_FEEDER,Rumah pakan
TID_DECO_BIRD_TREE,Pohon burung
TID_DECO_BIRD_FOREST,Hutan burung
TID_CUPCAKE_MAKER,Pembuat Cupcake
TID_CUPCAKE_MAKER_DESCRIPTION,Membuat aneka cupcake
TID_PLAIN_CUPCAKE,Cupcake polos
TID_TROPICAL_CUPCAKE,Cupcake tropis
TID_COOKIE_CUPCAKE,Cupcake kukis
TID_GUAVA_CUPCAKE,Cupcake jambu
TID_CUPCAKE_MAKER_PRODUCT_DESCRIPTION,Dibuat di Pembuat Cupcake
TID_DECO_CHINESE_LANTERN_FLOWERS,Bunga lampion
TID_DECO_GRASSY_ROCK,Batu berumput
TID_DECO_ICY_SNOWFLAKE,Keping salju es
TID_DECO_DRUMMERBOYS,Pemain drum
TID_DECO_WORKBENCH,Meja prakarya sinterklas
TID_DECO_GIFT_TREE,Pohon hadiah
TID_STEW_POT_PRODUCT_DESCRIPTION,Dibuat di Dapur Kuali
TID_DELETE_ACCOUNT_TITLE,Hapus Akun
TID_DELETE_ACCOUNT_BUTTON,Hapus Akun
TID_DECO_WISTERIA_BLUE,Pohon wisteria biru
TID_DECO_WISTERIA_PINK,Pohon wisteria lembayung
TID_DECO_WEEPING_WILLOW_SMALL,Dedalu tangis kecil
TID_DECO_PARTYBALLOONS,Balon pesta
TID_DECO_PARTYMUSIC,Musik pesta
TID_DECO_PARTYSTATUE,Patung pesta
TID_DECO_PARTYPOT,Pot meriah
TID_GUAVATREE,Pohon jambu
TID_TREE_GUAVATREE_DESCRIPTION,Panen tiga kali
TID_GUAVA,Jambu
TID_PRODUCT_GUAVA_DESCRIPTION,Ambil dari Pohon Jambu
TID_DECO_PERUSTATUE,Babi bermain seruling
TID_DECO_PORTUGALSTATUE,Ayam warna-warni
TID_DECO_THAILANDSTATUE,Lebah meditasi
TID_DECO_ALASKASTATUE,Greg kereta anjing
TID_PRODUCT_FRUITSORBET,Sorbet buah
TID_GUAVA_JUICE,Jus jambu
TID_PRODUCT_GUAVA_COMPOTE,Manisan jambu
TID_DECO_CARVED_PUMPKIN,Kepala labu
TID_DECO_RAVENS,Burung gagak
TID_DECO_MUMMY_PIG,Babi mumi
TID_DECO_TRICK_TREE,Pohon trick or treat
TID_CUSTOMIZATION_HALLOWEEN2022,Halloween
TID_DECO_STABLE_FENCE,Pagar istal
TID_DECO_APPLE_BOBBING,Lomba makan apel
TID_DECO_CARVED_TURKEY,Hidangan kalkun
TID_DECO_HORNOF_PLENTY,Kornukopia
TID_DECO_BIGGEST_CROP,Panen terbesar
TID_DECO_STALK_LANTERN,Lentera tangkai
TID_DECO_PUMPKIN_ARCH,Gapura labu
TID_DECO_HALLOWEENPATH,Jalan Halloween
TID_DECO_LUNAR_SWING,Ayunan imlek
TID_DECO_LOVELY_TRAMPOLINE,Trampolin hati
TID_DECO_CHERRY_BLOSSOM,Bunga sakura
TID_DECO_CHICK_SURPRISE,Kejutan anak ayam
TID_DECO_PILOT_TRAINING,Pelatihan pilot
TID_DECO_BUTTERFLY_OASIS,Oasis kupu-kupu
TID_DECO_SEED_SPITTING,Kontes meludah benih
TID_DECO_TOURIST_ATTRACTION,Objek wisata
TID_DECO_KNITTER_CHICKS,Rajutan anak ayam
TID_DECO_HALLOWEEN_COSTUME,Kostum Halloween
TID_DECO_SNOW_DEER,Rusa salju
TID_DECO_WRAPPING_PAPERS,Kertas kado
TID_DECO_BUNNY_SCROLL,Gulungan kelinci
TID_DECO_BUNNY_GUARDIANS,Penjaga kelinci
TID_DECO_SKY_LANTERN,Kolam lampion terbang
TID_DECO_EASTER_PLANTER,Pot keranjang paskah
TID_DECO_EASTER_ARCH,Gapura paskah
TID_DECO_EASTER_BALLOON,Balon paskah
TID_DECO_EASTER_TILE,Ubin paskah
TID_DECO_BUNNY_HEDGE,Pagar hidup kelinci
TID_DECO_ICELANDSTATUE,Air mancur kurcaci
TID_DECO_MAROCCOSTATUE,Bazar ramai
TID_DECO_SWITZERLANDSTATUE,Patung sapi
TID_DECO_INDONESIASTATUE,Stupa candi
TID_DECO_UKRAINESTATUE,Monumen ibu pertiwi
TID_DECO_TURKEYSTATUE,Penjaga gunung
TID_DECO_ROMANIASTATUE,Kambing drakula
TID_DECO_FINLANDSTATUE,Negeri Musim Dingin
TID_DECO_VENETIAN_GNOME,Kurcaci venesia
TID_DECO_VENETIAN_BRIDGE,Jembatan venesia
TID_DECO_VENETIAN_RIDE,Perahu bebek venesia
TID_DECO_VENETIAN_FENCE,Pagar venesia
TID_GIFT_WRAPPING_STATION,Meja Pembungkusan Kado
TID_GIFT_WRAPPING_STATION_DESCRIPTION,Menghasilkan kado yang dibungkus
TID_MISTLETOE,Mistletoe
TID_MISTLETOE_DESCRIPTION,Barang spesial untuk acara Liburan. Dapatkan lebih banyak dengan mengisi peti di pesanan perahu. Tukarkan dengan paket hadiah tukang pos!
TID_DECO_VENETIAN_CANAL,Kanal venesia
TID_SEASONAL_OBJECT_CANT_BE_USED_ANYMORE,Tidak bisa lagi digunakan. Acara hampir berakhir!
TID_UNABLE_TO_PURCHASE_RESOURCE_MAXED_OUT,Tidak bisa dibeli: kamu telah mencapai kuota pembelian maksimum dari barang ini!
TID_DECO_BULRUSH,Ekor kucing
TID_DECO_LAWN_MOVER,Mesin pemotong rumput
TID_DECO_POPPY_FIELD,Ladang poppy
TID_GIFT_BOX1,Kado keping salju
TID_GIFT_BOX2,Kado hijau
TID_GIFT_BOX3,Setumpuk kado
TID_GIFT_BOX4,Kado panjang
TID_GIFT_BOX_DESCRIPTION,Buat di Meja Pembungkusan Kado. Ini adalah produk berbatas waktu!
TID_CUSTOMIZATION_WINTER2022,Musim dingin
TID_EVENT_GOTO,Kunjungi acara!
TID_HOLIDAY_BOAT_TITLE,Acara perahu hadiah liburan!
TID_HOLIDAY_BOAT_TEXT,"Musim liburan tiba dan pesanan perahu mengalami lonjakan hadiah berbatas waktu! Isi peti dengan produk kado untuk menerima Mistletoe yang bisa kamu tukarkan dengan hadiah spesial dari katalog hadiah tukang pos.\n\nSaat acara berakhir, sisa Mistletoe akan dikonversi menjadi koin."
TID_SEASONAL_REWARD_TITLE,Acara liburan berakhir!
TID_SEASONAL_REWARD_TEXT,Waktu berlalu begitu cepat! Masa liburan yang penuh keceriaan telah kita lewati dengan kegiatan membungkus kado dan mengirimkannya ke seluruh dunia.\n\nSisa Mistletoe akan dikonversi menjadi koin.
TID_SEASONAL_OBJECT_TEXT,"Selama acara ini berlangsung, kamu akan mendapatkan bangunan produksi spesial berbatas waktu untuk pertanianmu! Dengan Meja Pembungkusan Kado, kamu bisa membuat kado untuk dikirimkan menggunakan perahu, eksklusif selama acara liburan.\n\nBangunan produksi ini akan disingkirkan dari pertanian setelah acara berakhir!"
TID_SEASONAL_OBJECT_TITLE,Bangunan produksi spesial liburan!
TID_EVENT_ENDED_TITLE,Acara telah berakhir
TID_EVENT_ENDED_TEXT,Nantikan acara berikutnya!
TID_DECO_CRESCENT_TENT,Tenda bulan sabit
TID_DECO_CRESCENT_SWING,Ayunan bulan sabit
TID_DECO_CRESCENT_TILE,Ubin bulan sabit
TID_DECO_CRESCENT_FENCE,Pagar bulan sabit
TID_DECO_FIGURESKATER_GNOME,Kurcaci peseluncur indah
TID_DECO_CURLING_RINK,Gelanggang curling
TID_DECO_OLYMPIC_METALISTS,Medalis klasik
TID_DECO_ORNAMENT_TOWER,Menara ornamen
TID_DECO_SANTAS_GIFTS,Hadiah Santa
TID_DECO_TREE_MARKET,Pasar pohon
TID_DECO_VENETIAN_MASKS,Topeng Venesia
TID_POPUP_OPEN_EXTERNAL_URL_TITLE,Buka tautan
TID_POPUP_OPEN_EXTERNAL_URL,Membuka tautan ini akan membawamu keluar dari game. Buka <url>?
TID_POPUP_OPEN_EXTERNAL_URL_CONFIRM_YES,Buka
TID_POPUP_OPEN_EXTERNAL_URL_CONFIRM_NO,Batal
TID_NO_GLOBAL_EVENT_ONGOING,Tidak ada acara global yang sedang berlangsung. Periksa lagi nanti!
TID_SEASONAL_GIFT_SOLD_OUT,Ludes!
TID_SEASONAL_GIFT_COMING_IN,Tiba dalam:
TID_SEASONAL_GIFT_LEAVING_IN,Pergi dalam:
TID_SEASONAL_GIFT_NO_LONGER_AVAILABLE,Tidak lagi tersedia
TID_SEASONAL_GIFT_NOT_YET_AVAILABLE,Belum tersedia
TID_WHEEL_SPIN_LIMIT_REACHED,Batas harian tercapai
TID_DECO_RAINBOW_LIGHTS,Lampu pelangi
TID_DECO_RAINBOW_UMBRELLAS,Payung pelangi
TID_DECO_RAINBOW_TENT,Tenda pelangi
TID_DECO_RAINBOW_PATH,Jalan pelangi
TID_VERIFY_AGE,Mohon verifikasi usiamu!
TID_ADVANCE_SETTINGS_SHOW_VIDEOS_ADS_HEADER,Iklan
TID_ADVANCE_SETTINGS_SHOW_VIDEOS_ADS_TEXT,Mengaktifkan berbagi data untuk personalisasi iklan
TID_VIDEO_ADS_CONSENT,"Hay Day ingin meminta izin untuk melakukan pelacakan lintas aplikasi dan situs web yang dimiliki oleh perusahaan lain.\n\nData akan digunakan untuk keperluan memahami audiens, analitika, dan untuk meningkatkan layanan kami."
TID_PRIVACY_POLICY,Kebijakan Privasi
TID_PELICAN1,Pelikan dalmatia
TID_PELICAN2,Pelikan australia
TID_PELICAN3,Pelikan cokelat
TID_PELICAN_DESCRIPTION,Beri makan untuk mendapatkan poin
TID_WAFFLE_MAKER,Pembuat wafel
TID_WAFFLE_MAKER_DESCRIPTION,Memproduksi wafel
TID_PRODUCT_PLAIN_WAFFLES,Wafel polos
TID_PRODUCT_BREAKFAST_WAFFLES,Wafel pagi
TID_PRODUCT_BERRY_WAFFLES,Wafel beri
TID_PRODUCT_CHOCOLATE_WAFFLES,Wafel cokelat
TID_WAFFLE_MAKER_PRODUCT_DESCRIPTION,Dibuat di pembuat wafel
TID_ASPARAGUS_SOUP,Sup asparagus
TID_PRODUCT_ASPARAGUS_QUICHE,Pai asparagus
TID_PRODUCT_GRILLED_ASPARAGUS,Asparagus bakar
TID_POMEGRANATETREE,Pohon delima
TID_TREE_POMEGRANATETREE_DESCRIPTION,Panen tiga kali
TID_POMEGRANATE,Delima
TID_PRODUCT_POMEGRANATE_DESCRIPTION,Petik dari pohon delima
TID_NOT_ENOUGH_RESOURCES_NO_DIAMONDS,Ada yang kurang!
TID_PRODUCT_POMEGRANATECAKE,Kue delima
TID_PRODUCT_POMEGRANATETEA,Teh delima
TID_ORANGE_SALAD,Salad jeruk
TID_FENCES_DESCRIPTION,Sambungkan bagian untuk membuat pagar
TID_PATHS_DESCRIPTION,Sambungkan bagian untuk membuat jalan
TID_HEDGES_DESCRIPTION,Sambungkan bagian untuk membuat pagar hidup
TID_DITCH_DESCRIPTION,Sambungkan bagian untuk membuat parit
TID_CANAL_DESCRIPTION,Sambungkan bagian untuk membuat kanal
TID_WALL_DESCRIPTION,Sambungkan bagian untuk membuat tembok
TID_SURVEY_COMPLETED_TITLE,Survei Selesai
